Date,Bill Number,Item Description,Time,Quantity,Rate,Tax,Discount,Total,Category
2023-03-09,B6703,Pastry,19:13:38,3,6.0,1.44,0.0,19.44,Food
2023-03-09,B6704,Sandwich,11:34:35,3,7.0,1.68,2.1,20.58,Food
2023-03-09,B6705,Sandwich,11:40:13,3,2.5,0.6,0.38,7.72,Food
2023-03-09,B6706,Tea,02:17:38,3,6.0,1.44,0.0,19.44,Beverage
2023-03-09,B6707,Coffee,20:06:42,2,8.0,1.28,0.0,17.28,Beverage
2023-03-09,B6708,Coffee,12:15:34,2,6.0,0.96,0.6,12.36,Beverage
2023-03-09,B6709,Sandwich,14:15:24,2,4.0,0.64,0.8,7.84,Food
2023-03-09,B6710,Tea,14:51:42,2,3.0,0.48,0.3,6.18,Beverage
2023-03-09,B6711,Tea,21:23:19,1,4.0,0.32,0.4,3.92,Beverage
2023-03-09,B6712,Salad,07:04:08,3,2.5,0.6,0.38,7.72,Food
2023-03-09,B6713,Salad,04:39:04,1,3.0,0.24,0.0,3.24,Food
2023-03-09,B6714,Coffee,02:57:42,3,3.5,0.84,0.52,10.82,Beverage
2023-03-09,B6715,Tea,15:41:50,3,5.0,1.2,0.0,16.2,Beverage
2023-03-09,B6716,Salad,04:18:26,3,5.0,1.2,1.5,14.7,Food
2023-03-09,B6717,Tea,04:08:44,1,6.0,0.48,0.0,6.48,Beverage
2023-03-09,B6718,Tea,15:04:02,3,3.5,0.84,0.52,10.82,Beverage
2023-03-09,B6719,Pastry,16:23:54,1,4.5,0.36,0.45,4.41,Food
2023-03-09,B6720,Tea,00:22:50,2,7.0,1.12,1.4,13.72,Beverage
2023-03-09,B6721,Coffee,06:07:03,1,7.0,0.56,0.7,6.86,Beverage
2023-03-09,B6722,Tea,10:48:21,2,4.0,0.64,0.8,7.84,Beverage
2023-03-10,B6723,Salad,09:26:22,3,5.0,1.2,0.75,15.45,Food
2023-03-10,B6724,Salad,16:57:26,1,3.5,0.28,0.18,3.6,Food
2023-03-10,B6725,Coffee,16:15:56,3,8.0,1.92,0.0,25.92,Beverage
2023-03-10,B6726,Pastry,22:47:45,2,4.5,0.72,0.9,8.82,Food
2023-03-10,B6727,Coffee,12:16:25,2,4.5,0.72,0.45,9.27,Beverage
2023-03-10,B6728,Coffee,09:48:25,1,3.5,0.28,0.0,3.78,Beverage
2023-03-10,B6729,Tea,11:12:05,2,6.0,0.96,0.6,12.36,Beverage
2023-03-10,B6730,Salad,22:48:42,3,2.5,0.6,0.0,8.1,Food
2023-03-10,B6731,Tea,02:23:36,1,2.5,0.2,0.0,2.7,Beverage
2023-03-10,B6732,Tea,19:12:59,1,2.5,0.2,0.12,2.58,Beverage
2023-03-10,B6733,Salad,14:42:29,2,2.5,0.4,0.5,4.9,Food
2023-03-10,B6734,Pastry,11:03:43,1,3.0,0.24,0.0,3.24,Food
2023-03-10,B6735,Coffee,01:42:59,2,4.5,0.72,0.45,9.27,Beverage
2023-03-10,B6736,Coffee,21:56:36,2,2.5,0.4,0.5,4.9,Beverage
2023-03-10,B6737,Tea,13:02:08,3,3.0,0.72,0.45,9.27,Beverage
2023-03-10,B6738,Coffee,12:12:27,1,5.0,0.4,0.0,5.4,Beverage
2023-03-10,B6739,Tea,16:45:00,3,5.0,1.2,0.75,15.45,Beverage
2023-03-10,B6740,Coffee,19:08:47,2,3.0,0.48,0.6,5.88,Beverage
2023-03-10,B6741,Salad,21:06:16,1,3.5,0.28,0.18,3.6,Food
2023-03-10,B6742,Coffee,21:31:01,3,8.0,1.92,2.4,23.52,Beverage
2023-03-10,B6743,Tea,03:45:21,1,4.0,0.32,0.4,3.92,Beverage
2023-03-10,B6744,Salad,05:12:43,2,2.5,0.4,0.25,5.15,Food
2023-03-10,B6745,Coffee,18:52:10,3,7.0,1.68,1.05,21.63,Beverage
2023-03-10,B6746,Sandwich,16:59:33,1,6.0,0.48,0.3,6.18,Food
2023-03-10,B6747,Pastry,01:33:17,2,3.5,0.56,0.35,7.21,Food
2023-03-10,B6748,Coffee,16:07:27,1,3.5,0.28,0.0,3.78,Beverage
2023-03-10,B6749,Sandwich,00:00:14,2,7.0,1.12,0.0,15.12,Food
2023-03-10,B6750,Pastry,15:35:28,2,3.5,0.56,0.7,6.86,Food
2023-03-10,B6751,Coffee,06:55:20,2,3.5,0.56,0.0,7.56,Beverage
2023-03-10,B6752,Salad,00:32:26,2,4.0,0.64,0.4,8.24,Food
2023-03-10,B6753,Tea,06:52:18,2,3.5,0.56,0.0,7.56,Beverage
2023-03-10,B6754,Tea,17:18:21,1,4.5,0.36,0.22,4.64,Beverage
2023-03-10,B6755,Pastry,23:18:51,3,6.0,1.44,0.9,18.54,Food
2023-03-10,B6756,Coffee,17:53:53,3,4.0,0.96,0.6,12.36,Beverage
2023-03-10,B6757,Pastry,14:17:43,2,3.5,0.56,0.0,7.56,Food
2023-03-10,B6758,Tea,13:44:15,1,6.0,0.48,0.3,6.18,Beverage
2023-03-10,B6759,Sandwich,06:31:57,3,5.0,1.2,1.5,14.7,Food
2023-03-10,B6760,Coffee,16:29:22,1,6.0,0.48,0.0,6.48,Beverage
2023-03-10,B6761,Sandwich,11:20:53,1,7.0,0.56,0.35,7.21,Food
2023-03-10,B6762,Tea,17:37:44,1,4.5,0.36,0.0,4.86,Beverage
2023-03-10,B6763,Salad,22:06:46,1,3.5,0.28,0.0,3.78,Food
2023-03-10,B6764,Salad,00:00:40,1,4.0,0.32,0.4,3.92,Food
2023-03-10,B6765,Pastry,14:16:46,1,5.0,0.4,0.5,4.9,Food
2023-03-10,B6766,Pastry,07:33:31,2,5.0,0.8,0.0,10.8,Food
2023-03-10,B6767,Tea,17:34:53,2,8.0,1.28,1.6,15.68,Beverage
2023-03-10,B6768,Sandwich,00:57:51,3,3.0,0.72,0.0,9.72,Food
2023-03-10,B6769,Sandwich,12:03:29,1,4.5,0.36,0.22,4.64,Food
2023-03-10,B6770,Pastry,16:53:54,1,4.0,0.32,0.2,4.12,Food
2023-03-10,B6771,Tea,20:33:17,2,2.5,0.4,0.0,5.4,Beverage
2023-03-10,B6772,Pastry,00:44:40,2,4.0,0.64,0.4,8.24,Food
2023-03-10,B6773,Coffee,01:16:11,1,8.0,0.64,0.4,8.24,Beverage
2023-03-10,B6774,Sandwich,23:29:03,2,7.0,1.12,1.4,13.72,Food
2023-03-10,B6775,Sandwich,02:52:21,2,4.0,0.64,0.8,7.84,Food
2023-03-10,B6776,Coffee,11:04:51,2,6.0,0.96,1.2,11.76,Beverage
2023-03-10,B6777,Pastry,10:34:07,2,2.5,0.4,0.25,5.15,Food
2023-03-10,B6778,Tea,00:29:00,2,8.0,1.28,1.6,15.68,Beverage
2023-03-10,B6779,Tea,06:15:20,3,7.0,1.68,0.0,22.68,Beverage
2023-03-10,B6780,Tea,06:53:06,2,7.0,1.12,0.0,15.12,Beverage
2023-03-10,B6781,Salad,02:42:05,1,4.0,0.32,0.2,4.12,Food
2023-03-10,B6782,Salad,21:31:24,2,3.0,0.48,0.0,6.48,Food
2023-03-10,B6783,Pastry,16:24:01,1,3.5,0.28,0.0,3.78,Food
2023-03-10,B6784,Coffee,11:07:53,2,3.0,0.48,0.3,6.18,Beverage
2023-03-10,B6785,Sandwich,02:42:40,2,6.0,0.96,1.2,11.76,Food
2023-03-10,B6786,Sandwich,21:56:04,2,2.5,0.4,0.5,4.9,Food
2023-03-10,B6787,Tea,17:26:48,3,4.5,1.08,1.35,13.23,Beverage
2023-03-11,B6788,Coffee,13:23:30,1,2.5,0.2,0.0,2.7,Beverage
2023-03-11,B6789,Coffee,15:50:45,2,4.0,0.64,0.0,8.64,Beverage
2023-03-11,B6790,Coffee,14:26:55,3,8.0,1.92,2.4,23.52,Beverage
2023-03-11,B6791,Coffee,02:01:48,1,5.0,0.4,0.5,4.9,Beverage
2023-03-11,B6792,Salad,01:05:09,2,4.0,0.64,0.0,8.64,Food
2023-03-11,B6793,Salad,23:58:45,1,2.5,0.2,0.0,2.7,Food
2023-03-11,B6794,Pastry,08:30:04,1,4.5,0.36,0.45,4.41,Food
2023-03-11,B6795,Tea,07:15:09,3,5.0,1.2,0.75,15.45,Beverage
2023-03-11,B6796,Salad,21:12:14,2,4.5,0.72,0.9,8.82,Food
2023-03-11,B6797,Tea,06:33:25,1,3.0,0.24,0.15,3.09,Beverage
2023-03-11,B6798,Pastry,21:49:58,1,8.0,0.64,0.4,8.24,Food
2023-03-11,B6799,Salad,01:19:26,2,7.0,1.12,1.4,13.72,Food
2023-03-11,B6800,Sandwich,13:55:00,3,8.0,1.92,2.4,23.52,Food
2023-03-11,B6801,Coffee,16:02:50,2,4.0,0.64,0.8,7.84,Beverage
2023-03-11,B6802,Sandwich,17:34:05,1,2.5,0.2,0.0,2.7,Food
2023-03-11,B6803,Sandwich,04:32:15,3,3.5,0.84,0.52,10.82,Food
2023-03-11,B6804,Sandwich,15:45:23,2,3.0,0.48,0.0,6.48,Food
2023-03-11,B6805,Tea,00:32:18,3,3.0,0.72,0.0,9.72,Beverage
2023-03-11,B6806,Salad,06:47:16,3,4.5,1.08,0.0,14.58,Food
2023-03-11,B6807,Sandwich,05:51:10,3,6.0,1.44,1.8,17.64,Food
2023-03-11,B6808,Coffee,13:20:41,2,2.5,0.4,0.0,5.4,Beverage
2023-03-11,B6809,Sandwich,07:43:19,1,8.0,0.64,0.0,8.64,Food
2023-03-11,B6810,Coffee,08:17:55,2,4.0,0.64,0.0,8.64,Beverage
2023-03-11,B6811,Sandwich,07:43:33,2,6.0,0.96,1.2,11.76,Food
2023-03-11,B6812,Coffee,04:56:38,1,3.0,0.24,0.15,3.09,Beverage
2023-03-11,B6813,Tea,10:10:51,1,8.0,0.64,0.0,8.64,Beverage
2023-03-11,B6814,Coffee,08:34:09,3,3.5,0.84,1.05,10.29,Beverage
2023-03-11,B6815,Coffee,18:31:52,3,2.5,0.6,0.0,8.1,Beverage
2023-03-11,B6816,Salad,11:28:47,2,2.5,0.4,0.5,4.9,Food
2023-03-11,B6817,Pastry,03:41:33,1,5.0,0.4,0.25,5.15,Food
2023-03-11,B6818,Pastry,12:02:33,2,4.0,0.64,0.4,8.24,Food
2023-03-11,B6819,Salad,15:53:02,2,5.0,0.8,0.5,10.3,Food
2023-03-11,B6820,Salad,12:36:07,1,5.0,0.4,0.5,4.9,Food
2023-03-11,B6821,Pastry,00:54:40,1,6.0,0.48,0.3,6.18,Food
2023-03-11,B6822,Salad,09:07:23,3,5.0,1.2,0.0,16.2,Food
2023-03-11,B6823,Coffee,07:29:03,1,4.5,0.36,0.45,4.41,Beverage
2023-03-11,B6824,Tea,23:12:21,3,3.0,0.72,0.45,9.27,Beverage
2023-03-11,B6825,Tea,21:33:17,2,3.0,0.48,0.6,5.88,Beverage
2023-03-11,B6826,Salad,06:28:19,3,4.5,1.08,0.68,13.9,Food
2023-03-11,B6827,Tea,00:42:04,1,3.5,0.28,0.35,3.43,Beverage
2023-03-11,B6828,Pastry,23:11:14,1,6.0,0.48,0.0,6.48,Food
2023-03-11,B6829,Tea,15:37:10,1,2.5,0.2,0.12,2.58,Beverage
2023-03-11,B6830,Coffee,22:11:02,2,5.0,0.8,0.5,10.3,Beverage
2023-03-11,B6831,Sandwich,05:52:28,2,3.0,0.48,0.3,6.18,Food
2023-03-11,B6832,Pastry,23:33:13,3,7.0,1.68,1.05,21.63,Food
2023-03-11,B6833,Coffee,19:38:18,1,3.0,0.24,0.3,2.94,Beverage
2023-03-11,B6834,Coffee,09:15:41,1,4.0,0.32,0.0,4.32,Beverage
2023-03-11,B6835,Coffee,17:16:48,3,8.0,1.92,0.0,25.92,Beverage
2023-03-11,B6836,Tea,09:26:19,1,2.5,0.2,0.25,2.45,Beverage
2023-03-11,B6837,Salad,21:12:19,1,4.0,0.32,0.0,4.32,Food
2023-03-11,B6838,Pastry,23:51:06,3,3.0,0.72,0.45,9.27,Food
2023-03-11,B6839,Pastry,03:40:14,1,3.5,0.28,0.18,3.6,Food
2023-03-11,B6840,Coffee,15:59:43,3,4.5,1.08,0.68,13.9,Beverage
2023-03-11,B6841,Tea,16:09:07,3,4.0,0.96,1.2,11.76,Beverage
2023-03-11,B6842,Coffee,18:54:01,1,7.0,0.56,0.0,7.56,Beverage
2023-03-11,B6843,Tea,06:01:41,1,5.0,0.4,0.25,5.15,Beverage
2023-03-11,B6844,Tea,04:56:57,3,5.0,1.2,1.5,14.7,Beverage
2023-03-11,B6845,Coffee,03:19:29,1,7.0,0.56,0.7,6.86,Beverage
2023-03-11,B6846,Sandwich,19:56:19,2,8.0,1.28,0.8,16.48,Food
2023-03-11,B6847,Salad,09:49:07,3,7.0,1.68,2.1,20.58,Food
2023-03-11,B6848,Salad,13:44:51,1,5.0,0.4,0.25,5.15,Food
2023-03-11,B6849,Coffee,05:49:18,3,4.0,0.96,1.2,11.76,Beverage
2023-03-11,B6850,Salad,03:06:13,1,7.0,0.56,0.35,7.21,Food
2023-03-11,B6851,Tea,22:24:28,1,3.0,0.24,0.3,2.94,Beverage
2023-03-11,B6852,Salad,06:23:09,3,6.0,1.44,0.0,19.44,Food
2023-03-11,B6853,Sandwich,04:32:40,2,7.0,1.12,0.0,15.12,Food
2023-03-11,B6854,Salad,11:26:23,3,2.5,0.6,0.0,8.1,Food
2023-03-11,B6855,Coffee,00:53:22,3,8.0,1.92,1.2,24.72,Beverage
2023-03-11,B6856,Salad,03:03:16,3,5.0,1.2,0.75,15.45,Food
2023-03-11,B6857,Sandwich,01:18:37,2,2.5,0.4,0.25,5.15,Food
2023-03-11,B6858,Pastry,04:54:25,1,8.0,0.64,0.4,8.24,Food
2023-03-11,B6859,Sandwich,22:12:44,1,7.0,0.56,0.0,7.56,Food
2023-03-11,B6860,Salad,09:56:01,2,5.0,0.8,1.0,9.8,Food
2023-03-11,B6861,Salad,03:09:25,1,8.0,0.64,0.8,7.84,Food
2023-03-11,B6862,Salad,06:28:03,1,4.0,0.32,0.2,4.12,Food
2023-03-11,B6863,Salad,18:17:56,1,3.5,0.28,0.18,3.6,Food
2023-03-11,B6864,Sandwich,22:42:49,3,7.0,1.68,1.05,21.63,Food
2023-03-11,B6865,Sandwich,04:13:39,2,6.0,0.96,1.2,11.76,Food
2023-03-11,B6866,Pastry,06:09:23,1,4.5,0.36,0.0,4.86,Food
2023-03-11,B6867,Coffee,06:00:19,1,3.5,0.28,0.18,3.6,Beverage
2023-03-11,B6868,Sandwich,23:36:02,1,2.5,0.2,0.25,2.45,Food
2023-03-11,B6869,Coffee,10:13:39,3,3.0,0.72,0.0,9.72,Beverage
2023-03-11,B6870,Salad,18:40:48,1,2.5,0.2,0.0,2.7,Food
2023-03-11,B6871,Tea,17:27:26,3,3.5,0.84,0.0,11.34,Beverage
2023-03-11,B6872,Sandwich,12:15:12,2,7.0,1.12,1.4,13.72,Food
2023-03-11,B6873,Pastry,12:49:54,1,6.0,0.48,0.3,6.18,Food
2023-03-11,B6874,Salad,14:52:58,2,7.0,1.12,0.7,14.42,Food
2023-03-11,B6875,Pastry,13:42:03,1,3.5,0.28,0.0,3.78,Food
2023-03-11,B6876,Salad,16:10:00,3,3.0,0.72,0.9,8.82,Food
2023-03-11,B6877,Tea,23:27:09,3,3.0,0.72,0.45,9.27,Beverage
2023-03-11,B6878,Tea,10:39:28,2,2.5,0.4,0.25,5.15,Beverage
2023-03-11,B6879,Tea,19:44:56,1,2.5,0.2,0.12,2.58,Beverage
2023-03-11,B6880,Sandwich,11:21:05,2,2.5,0.4,0.25,5.15,Food
2023-03-11,B6881,Salad,22:21:12,3,4.5,1.08,1.35,13.23,Food
2023-03-11,B6882,Salad,11:13:32,1,2.5,0.2,0.12,2.58,Food
2023-03-11,B6883,Sandwich,22:40:38,1,8.0,0.64,0.0,8.64,Food
2023-03-11,B6884,Pastry,14:20:51,1,4.0,0.32,0.2,4.12,Food
2023-03-11,B6885,Pastry,17:58:09,1,2.5,0.2,0.25,2.45,Food
2023-03-11,B6886,Sandwich,23:52:34,1,6.0,0.48,0.3,6.18,Food
2023-03-11,B6887,Sandwich,20:10:08,1,7.0,0.56,0.7,6.86,Food
2023-03-11,B6888,Pastry,22:40:44,1,5.0,0.4,0.5,4.9,Food
2023-03-11,B6889,Coffee,00:34:45,2,8.0,1.28,1.6,15.68,Beverage
2023-03-11,B6890,Salad,10:52:38,2,3.0,0.48,0.3,6.18,Food
2023-03-11,B6891,Tea,08:20:49,2,3.0,0.48,0.6,5.88,Beverage
2023-03-11,B6892,Salad,18:09:46,3,4.0,0.96,0.0,12.96,Food
2023-03-11,B6893,Coffee,13:17:22,1,4.0,0.32,0.2,4.12,Beverage
2023-03-11,B6894,Tea,10:49:56,1,4.0,0.32,0.2,4.12,Beverage
2023-03-11,B6895,Coffee,06:07:46,2,5.0,0.8,0.5,10.3,Beverage
2023-03-11,B6896,Tea,03:15:03,3,3.5,0.84,1.05,10.29,Beverage
2023-03-11,B6897,Sandwich,14:15:05,2,4.5,0.72,0.9,8.82,Food
2023-03-11,B6898,Tea,07:07:32,1,6.0,0.48,0.0,6.48,Beverage
2023-03-11,B6899,Tea,22:16:56,1,5.0,0.4,0.25,5.15,Beverage
2023-03-11,B6900,Pastry,22:56:13,3,8.0,1.92,0.0,25.92,Food
2023-03-11,B6901,Pastry,04:06:18,1,7.0,0.56,0.35,7.21,Food
2023-03-11,B6902,Coffee,15:57:36,3,5.0,1.2,1.5,14.7,Beverage
2023-03-11,B6903,Tea,15:31:38,3,8.0,1.92,2.4,23.52,Beverage
2023-03-11,B6904,Sandwich,21:33:42,3,6.0,1.44,0.9,18.54,Food
2023-03-11,B6905,Coffee,05:20:15,3,3.0,0.72,0.9,8.82,Beverage
2023-03-11,B6906,Salad,05:39:14,2,4.0,0.64,0.8,7.84,Food
2023-03-11,B6907,Tea,19:51:14,3,5.0,1.2,0.0,16.2,Beverage
2023-03-11,B6908,Pastry,00:44:15,2,3.0,0.48,0.0,6.48,Food
2023-03-11,B6909,Pastry,04:12:17,1,5.0,0.4,0.0,5.4,Food
2023-03-11,B6910,Tea,10:52:31,1,2.5,0.2,0.12,2.58,Beverage
2023-03-11,B6911,Salad,03:50:32,1,5.0,0.4,0.5,4.9,Food
2023-03-11,B6912,Salad,17:18:16,1,4.0,0.32,0.4,3.92,Food
2023-03-11,B6913,Salad,21:01:31,2,4.0,0.64,0.0,8.64,Food
2023-03-11,B6914,Tea,02:59:59,3,4.0,0.96,1.2,11.76,Beverage
2023-03-11,B6915,Coffee,08:32:16,3,2.5,0.6,0.0,8.1,Beverage
2023-03-11,B6916,Coffee,18:59:25,3,3.5,0.84,0.0,11.34,Beverage
2023-03-12,B6917,Coffee,21:11:09,3,3.0,0.72,0.9,8.82,Beverage
2023-03-12,B6918,Coffee,04:29:00,1,7.0,0.56,0.35,7.21,Beverage
2023-03-12,B6919,Salad,03:38:55,2,3.0,0.48,0.6,5.88,Food
2023-03-12,B6920,Pastry,04:18:52,1,8.0,0.64,0.8,7.84,Food
2023-03-12,B6921,Sandwich,12:12:40,2,4.5,0.72,0.9,8.82,Food
2023-03-12,B6922,Coffee,12:36:50,1,4.5,0.36,0.45,4.41,Beverage
2023-03-12,B6923,Sandwich,11:43:52,3,3.5,0.84,1.05,10.29,Food
2023-03-12,B6924,Coffee,04:54:41,3,2.5,0.6,0.0,8.1,Beverage
2023-03-12,B6925,Pastry,19:21:11,1,3.0,0.24,0.15,3.09,Food
2023-03-12,B6926,Sandwich,12:41:03,1,2.5,0.2,0.12,2.58,Food
2023-03-12,B6927,Sandwich,21:40:54,1,8.0,0.64,0.0,8.64,Food
2023-03-12,B6928,Salad,11:38:48,3,4.0,0.96,0.0,12.96,Food
2023-03-12,B6929,Tea,17:34:48,3,6.0,1.44,0.9,18.54,Beverage
2023-03-12,B6930,Salad,01:52:31,3,6.0,1.44,0.0,19.44,Food
2023-03-12,B6931,Coffee,14:54:09,2,6.0,0.96,0.0,12.96,Beverage
2023-03-12,B6932,Coffee,06:44:22,2,4.5,0.72,0.45,9.27,Beverage
2023-03-12,B6933,Pastry,04:58:11,3,3.5,0.84,1.05,10.29,Food
2023-03-12,B6934,Coffee,16:56:14,3,3.5,0.84,0.0,11.34,Beverage
2023-03-12,B6935,Coffee,11:43:03,1,3.5,0.28,0.0,3.78,Beverage
2023-03-12,B6936,Tea,05:13:14,2,7.0,1.12,1.4,13.72,Beverage
2023-03-12,B6937,Salad,19:07:36,1,4.0,0.32,0.4,3.92,Food
2023-03-12,B6938,Pastry,10:08:14,2,8.0,1.28,1.6,15.68,Food
2023-03-12,B6939,Pastry,10:12:10,1,2.5,0.2,0.25,2.45,Food
2023-03-12,B6940,Pastry,23:31:04,3,8.0,1.92,2.4,23.52,Food
2023-03-12,B6941,Pastry,07:55:48,3,3.0,0.72,0.0,9.72,Food
2023-03-12,B6942,Coffee,21:16:10,1,7.0,0.56,0.0,7.56,Beverage
2023-03-12,B6943,Tea,03:54:43,1,3.5,0.28,0.0,3.78,Beverage
2023-03-12,B6944,Sandwich,18:54:32,3,2.5,0.6,0.38,7.72,Food
2023-03-12,B6945,Salad,15:19:57,1,5.0,0.4,0.0,5.4,Food
2023-03-12,B6946,Tea,21:17:44,3,7.0,1.68,1.05,21.63,Beverage
2023-03-12,B6947,Pastry,18:14:31,2,3.5,0.56,0.0,7.56,Food
2023-03-12,B6948,Salad,03:47:19,2,2.5,0.4,0.0,5.4,Food
2023-03-12,B6949,Tea,02:33:07,3,2.5,0.6,0.38,7.72,Beverage
2023-03-12,B6950,Pastry,02:03:53,1,7.0,0.56,0.35,7.21,Food
2023-03-12,B6951,Pastry,19:24:40,3,4.5,1.08,1.35,13.23,Food
2023-03-12,B6952,Pastry,15:36:51,3,4.5,1.08,0.68,13.9,Food
2023-03-12,B6953,Pastry,14:28:54,3,4.0,0.96,0.0,12.96,Food
2023-03-12,B6954,Tea,17:51:18,1,4.0,0.32,0.2,4.12,Beverage
2023-03-12,B6955,Sandwich,14:12:57,1,7.0,0.56,0.0,7.56,Food
2023-03-12,B6956,Tea,22:09:09,2,3.5,0.56,0.0,7.56,Beverage
2023-03-12,B6957,Tea,03:53:56,3,5.0,1.2,1.5,14.7,Beverage
2023-03-12,B6958,Sandwich,15:16:59,2,6.0,0.96,0.0,12.96,Food
2023-03-12,B6959,Salad,05:52:37,2,7.0,1.12,1.4,13.72,Food
2023-03-12,B6960,Sandwich,13:53:23,1,5.0,0.4,0.5,4.9,Food
2023-03-12,B6961,Salad,04:32:34,1,6.0,0.48,0.3,6.18,Food
2023-03-12,B6962,Salad,11:09:30,3,4.0,0.96,0.0,12.96,Food
2023-03-12,B6963,Tea,10:31:34,3,3.0,0.72,0.45,9.27,Beverage
2023-03-12,B6964,Sandwich,15:34:31,1,4.5,0.36,0.45,4.41,Food
2023-03-12,B6965,Pastry,11:41:04,1,2.5,0.2,0.0,2.7,Food
2023-03-12,B6966,Sandwich,04:18:38,3,8.0,1.92,2.4,23.52,Food
2023-03-12,B6967,Tea,15:01:24,1,4.5,0.36,0.22,4.64,Beverage
2023-03-12,B6968,Pastry,21:40:42,1,2.5,0.2,0.0,2.7,Food
2023-03-12,B6969,Tea,18:14:55,1,8.0,0.64,0.4,8.24,Beverage
2023-03-12,B6970,Sandwich,16:52:45,3,3.5,0.84,1.05,10.29,Food
2023-03-12,B6971,Coffee,07:21:07,3,4.5,1.08,0.0,14.58,Beverage
2023-03-12,B6972,Salad,07:21:43,1,4.0,0.32,0.4,3.92,Food
2023-03-12,B6973,Coffee,13:36:28,1,4.5,0.36,0.0,4.86,Beverage
2023-03-12,B6974,Salad,18:57:38,1,3.5,0.28,0.0,3.78,Food
2023-03-12,B6975,Salad,18:24:29,3,7.0,1.68,2.1,20.58,Food
2023-03-12,B6976,Tea,14:51:17,3,4.0,0.96,1.2,11.76,Beverage
2023-03-12,B6977,Salad,08:13:03,2,4.0,0.64,0.0,8.64,Food
2023-03-12,B6978,Tea,12:13:20,1,3.5,0.28,0.35,3.43,Beverage
2023-03-12,B6979,Tea,04:51:03,1,3.0,0.24,0.3,2.94,Beverage
2023-03-12,B6980,Tea,23:32:21,2,5.0,0.8,1.0,9.8,Beverage
2023-03-12,B6981,Pastry,20:21:27,2,8.0,1.28,0.8,16.48,Food
2023-03-12,B6982,Salad,21:32:39,1,3.0,0.24,0.3,2.94,Food
2023-03-12,B6983,Sandwich,01:51:51,1,6.0,0.48,0.3,6.18,Food
2023-03-12,B6984,Salad,03:15:30,1,3.0,0.24,0.15,3.09,Food
2023-03-12,B6985,Coffee,14:04:20,3,3.5,0.84,1.05,10.29,Beverage
2023-03-12,B6986,Coffee,16:19:36,3,4.5,1.08,1.35,13.23,Beverage
2023-03-12,B6987,Coffee,13:06:03,2,7.0,1.12,0.7,14.42,Beverage
2023-03-12,B6988,Pastry,10:38:31,2,7.0,1.12,0.7,14.42,Food
2023-03-12,B6989,Sandwich,21:35:02,1,4.5,0.36,0.0,4.86,Food
2023-03-12,B6990,Coffee,18:27:27,1,8.0,0.64,0.4,8.24,Beverage
2023-03-12,B6991,Pastry,19:21:25,2,7.0,1.12,0.0,15.12,Food
2023-03-12,B6992,Salad,01:38:36,3,7.0,1.68,1.05,21.63,Food
2023-03-12,B6993,Salad,12:40:03,1,2.5,0.2,0.0,2.7,Food
2023-03-12,B6994,Pastry,11:55:52,2,5.0,0.8,0.5,10.3,Food
2023-03-12,B6995,Salad,13:09:03,1,6.0,0.48,0.0,6.48,Food
2023-03-12,B6996,Tea,04:13:56,1,6.0,0.48,0.0,6.48,Beverage
2023-03-12,B6997,Sandwich,08:47:10,1,4.0,0.32,0.4,3.92,Food
2023-03-12,B6998,Sandwich,13:08:08,1,2.5,0.2,0.25,2.45,Food
2023-03-12,B6999,Sandwich,06:01:24,2,7.0,1.12,0.7,14.42,Food
2023-03-12,B7000,Sandwich,12:08:49,2,4.0,0.64,0.0,8.64,Food
2023-03-12,B7001,Pastry,06:30:55,2,2.5,0.4,0.25,5.15,Food
2023-03-12,B7002,Sandwich,14:11:03,2,2.5,0.4,0.5,4.9,Food
2023-03-12,B7003,Pastry,17:11:32,1,2.5,0.2,0.0,2.7,Food
2023-03-12,B7004,Pastry,21:02:36,3,4.5,1.08,1.35,13.23,Food
2023-03-12,B7005,Sandwich,22:26:47,3,2.5,0.6,0.0,8.1,Food
2023-03-12,B7006,Pastry,06:03:47,2,8.0,1.28,1.6,15.68,Food
2023-03-12,B7007,Salad,02:51:12,3,5.0,1.2,1.5,14.7,Food
2023-03-12,B7008,Tea,01:01:30,3,5.0,1.2,0.0,16.2,Beverage
2023-03-12,B7009,Pastry,04:38:05,1,8.0,0.64,0.8,7.84,Food
2023-03-12,B7010,Salad,11:14:50,1,3.5,0.28,0.0,3.78,Food
2023-03-12,B7011,Salad,13:28:15,1,3.0,0.24,0.15,3.09,Food
2023-03-12,B7012,Tea,23:29:06,2,7.0,1.12,0.0,15.12,Beverage
2023-03-12,B7013,Pastry,19:31:47,1,8.0,0.64,0.4,8.24,Food
2023-03-12,B7014,Sandwich,22:09:38,1,5.0,0.4,0.5,4.9,Food
2023-03-12,B7015,Coffee,03:22:41,3,8.0,1.92,0.0,25.92,Beverage
2023-03-12,B7016,Salad,22:16:50,3,3.0,0.72,0.0,9.72,Food
2023-03-12,B7017,Coffee,14:00:40,3,4.5,1.08,0.0,14.58,Beverage
2023-03-12,B7018,Sandwich,06:01:57,2,6.0,0.96,0.0,12.96,Food
2023-03-12,B7019,Sandwich,02:44:00,3,4.0,0.96,0.0,12.96,Food
2023-03-12,B7020,Sandwich,12:39:04,1,3.0,0.24,0.3,2.94,Food
2023-03-12,B7021,Salad,19:12:16,1,6.0,0.48,0.0,6.48,Food
2023-03-12,B7022,Tea,14:17:48,1,3.0,0.24,0.3,2.94,Beverage
